Job,Step,Total Pop,Dag_sus,Dag_exp,Dag_inf,Dag_rec,Info_sus,Info_exp,Info_inf,Info_rec,Hag_sus,Hag_exp,Hag_inf,Hag_rec
0,36,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,37,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,38,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,39,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,40,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,41,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,42,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,43,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,44,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,45,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,46,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,47,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,48,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,49,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,50,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,51,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,52,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,53,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,54,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,55,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,56,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,57,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,58,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,59,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,60,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,61,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,62,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,63,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,64,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,65,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,66,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,67,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,68,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,69,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,70,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,71,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,72,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,73,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,74,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,75,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,76,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,77,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,78,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,79,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,80,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,81,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,82,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,83,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,84,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,85,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,86,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,87,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,88,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,89,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,90,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,91,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,92,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,93,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,94,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,95,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,96,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,97,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,98,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,99,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,100,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,101,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,102,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,103,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,104,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,105,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,106,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,107,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,108,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,109,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,110,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,111,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,112,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,113,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,114,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,115,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,116,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,117,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,118,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,119,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,120,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,121,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,122,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,123,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,124,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,125,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,126,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,127,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,128,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,129,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,130,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,131,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,132,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,133,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,134,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,135,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,136,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,137,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,138,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,139,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,140,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,141,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,142,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,143,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,144,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,145,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,146,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,147,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,148,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,149,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,150,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,151,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,152,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,153,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,154,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,155,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,156,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,157,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,158,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,159,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,160,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,161,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,162,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,163,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,164,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,165,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,166,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,167,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,168,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,169,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,170,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,171,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,172,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,173,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,174,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,175,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,176,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,177,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,178,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,179,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,180,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,181,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,182,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,183,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,184,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,185,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,186,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,187,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,188,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,189,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,190,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,191,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,192,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,193,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,194,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,195,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,196,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,197,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,198,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,199,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,200,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,201,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,202,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,203,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,204,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,205,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,206,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,207,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,208,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,209,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,210,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,211,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,212,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,213,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,214,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,215,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,216,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,217,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,218,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,219,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,220,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,221,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,222,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,223,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,224,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,225,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,226,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,227,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,228,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,229,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,230,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,231,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,232,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,233,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,234,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,235,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,236,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,237,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,238,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,239,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,240,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,241,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,242,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,243,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,244,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,245,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,246,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,247,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,248,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,249,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,250,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,251,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,252,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,253,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,254,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,255,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,256,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,257,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,258,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,259,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,260,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,261,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,262,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,263,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,264,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,265,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,266,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,267,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,268,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,269,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,270,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,271,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,272,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,273,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,274,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,275,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,276,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,277,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,278,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,279,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,280,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,281,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,282,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,283,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,284,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,285,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,286,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,287,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,288,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,289,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,290,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,291,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,292,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,293,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,294,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,295,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,296,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,297,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,298,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,299,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,300,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,301,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,302,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,303,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,304,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,305,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,306,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,307,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,308,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,309,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,310,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,311,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,312,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,313,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,314,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,315,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,316,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,317,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,318,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,319,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,320,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,321,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,322,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,323,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,324,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,325,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,326,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,327,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,328,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,329,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,330,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,331,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,332,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,333,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,334,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,335,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,336,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,337,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,338,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,339,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,340,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,341,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,342,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,343,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,344,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,345,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,346,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,347,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,348,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,349,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,350,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,351,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,352,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,353,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,354,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,355,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,356,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,357,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,358,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,359,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,360,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,361,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,362,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,363,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,364,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,365,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,366,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,367,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,368,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,369,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,370,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,371,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,372,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,373,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,374,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,375,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,376,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,377,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,378,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,379,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,380,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,381,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,382,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,383,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,384,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,385,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,386,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,387,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,388,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,389,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,390,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,391,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,392,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,393,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,394,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,395,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,396,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,397,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,398,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,399,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,400,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,401,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,402,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,403,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,404,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
0,405,4000,1029,0,0,0,1568,0,0,0,1403,0,0,0
