Job,Step,total refugee,At Home,School,Water,Mosque,Market,Food C.,Health C.,Visit R.,Social,Hygiene
0,81,4000,4000,0,0,0,0,0,0,0,0,0
0,82,4000,4000,0,0,0,0,0,0,0,0,0
0,83,4000,4000,0,0,0,0,0,0,0,0,0
0,84,4000,4000,0,0,0,0,0,0,0,0,0
0,85,4000,4000,0,0,0,0,0,0,0,0,0
0,86,4000,4000,0,0,0,0,0,0,0,0,0
0,87,4000,4000,0,0,0,0,0,0,0,0,0
0,88,4000,4000,0,0,0,0,0,0,0,0,0
0,89,4000,4000,0,0,0,0,0,0,0,0,0
0,90,4000,4000,0,0,0,0,0,0,0,0,0
0,91,4000,4000,0,0,0,0,0,0,0,0,0
0,92,4000,4000,0,0,0,0,0,0,0,0,0
0,93,4000,4000,0,0,0,0,0,0,0,0,0
0,94,4000,4000,0,0,0,0,0,0,0,0,0
0,95,4000,4000,0,0,0,0,0,0,0,0,0
0,96,4000,4000,0,0,0,0,0,0,0,0,0
0,97,4000,4000,0,0,0,0,0,0,0,0,0
0,98,4000,4000,0,0,0,0,0,0,0,0,0
0,99,4000,4000,0,0,0,0,0,0,0,0,0
0,100,4000,4000,0,0,0,0,0,0,0,0,0
0,101,4000,4000,0,0,0,0,0,0,0,0,0
0,102,4000,4000,0,0,0,0,0,0,0,0,0
0,103,4000,4000,0,0,0,0,0,0,0,0,0
0,104,4000,4000,0,0,0,0,0,0,0,0,0
0,105,4000,4000,0,0,0,0,0,0,0,0,0
0,106,4000,4000,0,0,0,0,0,0,0,0,0
0,107,4000,4000,0,0,0,0,0,0,0,0,0
0,108,4000,4000,0,0,0,0,0,0,0,0,0
0,109,4000,4000,0,0,0,0,0,0,0,0,0
0,110,4000,4000,0,0,0,0,0,0,0,0,0
0,111,4000,4000,0,0,0,0,0,0,0,0,0
0,112,4000,4000,0,0,0,0,0,0,0,0,0
0,113,4000,4000,0,0,0,0,0,0,0,0,0
0,114,4000,4000,0,0,0,0,0,0,0,0,0
0,115,4000,4000,0,0,0,0,0,0,0,0,0
0,116,4000,4000,0,0,0,0,0,0,0,0,0
0,117,4000,4000,0,0,0,0,0,0,0,0,0
0,118,4000,4000,0,0,0,0,0,0,0,0,0
0,119,4000,4000,0,0,0,0,0,0,0,0,0
0,120,4000,4000,0,0,0,0,0,0,0,0,0
0,121,4000,4000,0,0,0,0,0,0,0,0,0
0,122,4000,4000,0,0,0,0,0,0,0,0,0
0,123,4000,4000,0,0,0,0,0,0,0,0,0
0,124,4000,4000,0,0,0,0,0,0,0,0,0
0,125,4000,4000,0,0,0,0,0,0,0,0,0
0,126,4000,4000,0,0,0,0,0,0,0,0,0
0,127,4000,4000,0,0,0,0,0,0,0,0,0
0,128,4000,4000,0,0,0,0,0,0,0,0,0
0,129,4000,4000,0,0,0,0,0,0,0,0,0
0,130,4000,4000,0,0,0,0,0,0,0,0,0
0,131,4000,4000,0,0,0,0,0,0,0,0,0
0,132,4000,4000,0,0,0,0,0,0,0,0,0
0,133,4000,4000,0,0,0,0,0,0,0,0,0
0,134,4000,4000,0,0,0,0,0,0,0,0,0
0,135,4000,4000,0,0,0,0,0,0,0,0,0
0,136,4000,4000,0,0,0,0,0,0,0,0,0
0,137,4000,4000,0,0,0,0,0,0,0,0,0
0,138,4000,4000,0,0,0,0,0,0,0,0,0
0,139,4000,4000,0,0,0,0,0,0,0,0,0
0,140,4000,4000,0,0,0,0,0,0,0,0,0
0,141,4000,4000,0,0,0,0,0,0,0,0,0
0,142,4000,4000,0,0,0,0,0,0,0,0,0
0,143,4000,4000,0,0,0,0,0,0,0,0,0
0,144,4000,4000,0,0,0,0,0,0,0,0,0
0,145,4000,4000,0,0,0,0,0,0,0,0,0
0,146,4000,4000,0,0,0,0,0,0,0,0,0
0,147,4000,4000,0,0,0,0,0,0,0,0,0
0,148,4000,4000,0,0,0,0,0,0,0,0,0
0,149,4000,4000,0,0,0,0,0,0,0,0,0
0,150,4000,4000,0,0,0,0,0,0,0,0,0
0,151,4000,4000,0,0,0,0,0,0,0,0,0
0,152,4000,4000,0,0,0,0,0,0,0,0,0
0,153,4000,4000,0,0,0,0,0,0,0,0,0
0,154,4000,4000,0,0,0,0,0,0,0,0,0
0,155,4000,4000,0,0,0,0,0,0,0,0,0
0,156,4000,4000,0,0,0,0,0,0,0,0,0
0,157,4000,4000,0,0,0,0,0,0,0,0,0
0,158,4000,4000,0,0,0,0,0,0,0,0,0
0,159,4000,4000,0,0,0,0,0,0,0,0,0
0,160,4000,4000,0,0,0,0,0,0,0,0,0
0,161,4000,4000,0,0,0,0,0,0,0,0,0
0,162,4000,4000,0,0,0,0,0,0,0,0,0
0,163,4000,4000,0,0,0,0,0,0,0,0,0
0,164,4000,4000,0,0,0,0,0,0,0,0,0
0,165,4000,4000,0,0,0,0,0,0,0,0,0
0,166,4000,4000,0,0,0,0,0,0,0,0,0
0,167,4000,4000,0,0,0,0,0,0,0,0,0
0,168,4000,4000,0,0,0,0,0,0,0,0,0
0,169,4000,4000,0,0,0,0,0,0,0,0,0
0,170,4000,4000,0,0,0,0,0,0,0,0,0
0,171,4000,4000,0,0,0,0,0,0,0,0,0
0,172,4000,4000,0,0,0,0,0,0,0,0,0
0,173,4000,4000,0,0,0,0,0,0,0,0,0
0,174,4000,4000,0,0,0,0,0,0,0,0,0
0,175,4000,4000,0,0,0,0,0,0,0,0,0
0,176,4000,4000,0,0,0,0,0,0,0,0,0
0,177,4000,4000,0,0,0,0,0,0,0,0,0
0,178,4000,4000,0,0,0,0,0,0,0,0,0
0,179,4000,4000,0,0,0,0,0,0,0,0,0
0,180,4000,4000,0,0,0,0,0,0,0,0,0
0,181,4000,4000,0,0,0,0,0,0,0,0,0
0,182,4000,4000,0,0,0,0,0,0,0,0,0
0,183,4000,4000,0,0,0,0,0,0,0,0,0
0,184,4000,4000,0,0,0,0,0,0,0,0,0
0,185,4000,4000,0,0,0,0,0,0,0,0,0
0,186,4000,4000,0,0,0,0,0,0,0,0,0
0,187,4000,4000,0,0,0,0,0,0,0,0,0
0,188,4000,4000,0,0,0,0,0,0,0,0,0
0,189,4000,4000,0,0,0,0,0,0,0,0,0
0,190,4000,4000,0,0,0,0,0,0,0,0,0
0,191,4000,4000,0,0,0,0,0,0,0,0,0
0,192,4000,4000,0,0,0,0,0,0,0,0,0
0,193,4000,4000,0,0,0,0,0,0,0,0,0
0,194,4000,4000,0,0,0,0,0,0,0,0,0
0,195,4000,4000,0,0,0,0,0,0,0,0,0
0,196,4000,4000,0,0,0,0,0,0,0,0,0
0,197,4000,4000,0,0,0,0,0,0,0,0,0
0,198,4000,4000,0,0,0,0,0,0,0,0,0
0,199,4000,4000,0,0,0,0,0,0,0,0,0
0,200,4000,4000,0,0,0,0,0,0,0,0,0
0,201,4000,4000,0,0,0,0,0,0,0,0,0
0,202,4000,4000,0,0,0,0,0,0,0,0,0
0,203,4000,4000,0,0,0,0,0,0,0,0,0
0,204,4000,4000,0,0,0,0,0,0,0,0,0
0,205,4000,4000,0,0,0,0,0,0,0,0,0
0,206,4000,4000,0,0,0,0,0,0,0,0,0
0,207,4000,4000,0,0,0,0,0,0,0,0,0
0,208,4000,4000,0,0,0,0,0,0,0,0,0
0,209,4000,4000,0,0,0,0,0,0,0,0,0
0,210,4000,4000,0,0,0,0,0,0,0,0,0
0,211,4000,4000,0,0,0,0,0,0,0,0,0
0,212,4000,4000,0,0,0,0,0,0,0,0,0
0,213,4000,4000,0,0,0,0,0,0,0,0,0
0,214,4000,4000,0,0,0,0,0,0,0,0,0
0,215,4000,4000,0,0,0,0,0,0,0,0,0
0,216,4000,4000,0,0,0,0,0,0,0,0,0
0,217,4000,4000,0,0,0,0,0,0,0,0,0
0,218,4000,4000,0,0,0,0,0,0,0,0,0
0,219,4000,4000,0,0,0,0,0,0,0,0,0
0,220,4000,4000,0,0,0,0,0,0,0,0,0
0,221,4000,4000,0,0,0,0,0,0,0,0,0
0,222,4000,4000,0,0,0,0,0,0,0,0,0
0,223,4000,4000,0,0,0,0,0,0,0,0,0
0,224,4000,4000,0,0,0,0,0,0,0,0,0
0,225,4000,4000,0,0,0,0,0,0,0,0,0
0,226,4000,4000,0,0,0,0,0,0,0,0,0
0,227,4000,4000,0,0,0,0,0,0,0,0,0
0,228,4000,4000,0,0,0,0,0,0,0,0,0
0,229,4000,4000,0,0,0,0,0,0,0,0,0
0,230,4000,4000,0,0,0,0,0,0,0,0,0
0,231,4000,4000,0,0,0,0,0,0,0,0,0
0,232,4000,4000,0,0,0,0,0,0,0,0,0
0,233,4000,4000,0,0,0,0,0,0,0,0,0
0,234,4000,4000,0,0,0,0,0,0,0,0,0
0,235,4000,4000,0,0,0,0,0,0,0,0,0
0,236,4000,4000,0,0,0,0,0,0,0,0,0
0,237,4000,4000,0,0,0,0,0,0,0,0,0
0,238,4000,4000,0,0,0,0,0,0,0,0,0
0,239,4000,4000,0,0,0,0,0,0,0,0,0
0,240,4000,4000,0,0,0,0,0,0,0,0,0
0,241,4000,4000,0,0,0,0,0,0,0,0,0
0,242,4000,4000,0,0,0,0,0,0,0,0,0
0,243,4000,4000,0,0,0,0,0,0,0,0,0
0,244,4000,4000,0,0,0,0,0,0,0,0,0
0,245,4000,4000,0,0,0,0,0,0,0,0,0
0,246,4000,4000,0,0,0,0,0,0,0,0,0
0,247,4000,4000,0,0,0,0,0,0,0,0,0
0,248,4000,4000,0,0,0,0,0,0,0,0,0
0,249,4000,4000,0,0,0,0,0,0,0,0,0
0,250,4000,4000,0,0,0,0,0,0,0,0,0
0,251,4000,4000,0,0,0,0,0,0,0,0,0
0,252,4000,4000,0,0,0,0,0,0,0,0,0
0,253,4000,4000,0,0,0,0,0,0,0,0,0
0,254,4000,4000,0,0,0,0,0,0,0,0,0
0,255,4000,4000,0,0,0,0,0,0,0,0,0
0,256,4000,4000,0,0,0,0,0,0,0,0,0
0,257,4000,4000,0,0,0,0,0,0,0,0,0
0,258,4000,4000,0,0,0,0,0,0,0,0,0
0,259,4000,4000,0,0,0,0,0,0,0,0,0
0,260,4000,4000,0,0,0,0,0,0,0,0,0
0,261,4000,4000,0,0,0,0,0,0,0,0,0
0,262,4000,4000,0,0,0,0,0,0,0,0,0
0,263,4000,4000,0,0,0,0,0,0,0,0,0
0,264,4000,4000,0,0,0,0,0,0,0,0,0
0,265,4000,4000,0,0,0,0,0,0,0,0,0
0,266,4000,4000,0,0,0,0,0,0,0,0,0
0,267,4000,4000,0,0,0,0,0,0,0,0,0
0,268,4000,4000,0,0,0,0,0,0,0,0,0
0,269,4000,4000,0,0,0,0,0,0,0,0,0
0,270,4000,4000,0,0,0,0,0,0,0,0,0
0,271,4000,4000,0,0,0,0,0,0,0,0,0
0,272,4000,4000,0,0,0,0,0,0,0,0,0
0,273,4000,4000,0,0,0,0,0,0,0,0,0
0,274,4000,4000,0,0,0,0,0,0,0,0,0
0,275,4000,4000,0,0,0,0,0,0,0,0,0
0,276,4000,4000,0,0,0,0,0,0,0,0,0
0,277,4000,4000,0,0,0,0,0,0,0,0,0
0,278,4000,4000,0,0,0,0,0,0,0,0,0
0,279,4000,4000,0,0,0,0,0,0,0,0,0
0,280,4000,4000,0,0,0,0,0,0,0,0,0
0,281,4000,4000,0,0,0,0,0,0,0,0,0
0,282,4000,4000,0,0,0,0,0,0,0,0,0
0,283,4000,4000,0,0,0,0,0,0,0,0,0
0,284,4000,4000,0,0,0,0,0,0,0,0,0
0,285,4000,4000,0,0,0,0,0,0,0,0,0
0,286,4000,4000,0,0,0,0,0,0,0,0,0
0,287,4000,4000,0,0,0,0,0,0,0,0,0
0,288,4000,4000,0,0,0,0,0,0,0,0,0
0,289,4000,4000,0,0,0,0,0,0,0,0,0
0,290,4000,4000,0,0,0,0,0,0,0,0,0
0,291,4000,4000,0,0,0,0,0,0,0,0,0
0,292,4000,4000,0,0,0,0,0,0,0,0,0
0,293,4000,4000,0,0,0,0,0,0,0,0,0
0,294,4000,4000,0,0,0,0,0,0,0,0,0
0,295,4000,4000,0,0,0,0,0,0,0,0,0
0,296,4000,4000,0,0,0,0,0,0,0,0,0
0,297,4000,4000,0,0,0,0,0,0,0,0,0
0,298,4000,4000,0,0,0,0,0,0,0,0,0
0,299,4000,4000,0,0,0,0,0,0,0,0,0
0,300,4000,4000,0,0,0,0,0,0,0,0,0
0,301,4000,4000,0,0,0,0,0,0,0,0,0
0,302,4000,4000,0,0,0,0,0,0,0,0,0
0,303,4000,4000,0,0,0,0,0,0,0,0,0
0,304,4000,4000,0,0,0,0,0,0,0,0,0
0,305,4000,4000,0,0,0,0,0,0,0,0,0
0,306,4000,4000,0,0,0,0,0,0,0,0,0
0,307,4000,4000,0,0,0,0,0,0,0,0,0
0,308,4000,4000,0,0,0,0,0,0,0,0,0
0,309,4000,4000,0,0,0,0,0,0,0,0,0
0,310,4000,4000,0,0,0,0,0,0,0,0,0
0,311,4000,4000,0,0,0,0,0,0,0,0,0
0,312,4000,4000,0,0,0,0,0,0,0,0,0
0,313,4000,4000,0,0,0,0,0,0,0,0,0
0,314,4000,4000,0,0,0,0,0,0,0,0,0
0,315,4000,4000,0,0,0,0,0,0,0,0,0
0,316,4000,4000,0,0,0,0,0,0,0,0,0
0,317,4000,4000,0,0,0,0,0,0,0,0,0
0,318,4000,4000,0,0,0,0,0,0,0,0,0
0,319,4000,4000,0,0,0,0,0,0,0,0,0
0,320,4000,4000,0,0,0,0,0,0,0,0,0
0,321,4000,4000,0,0,0,0,0,0,0,0,0
0,322,4000,4000,0,0,0,0,0,0,0,0,0
0,323,4000,4000,0,0,0,0,0,0,0,0,0
0,324,4000,4000,0,0,0,0,0,0,0,0,0
0,325,4000,4000,0,0,0,0,0,0,0,0,0
0,326,4000,4000,0,0,0,0,0,0,0,0,0
0,327,4000,4000,0,0,0,0,0,0,0,0,0
0,328,4000,4000,0,0,0,0,0,0,0,0,0
0,329,4000,4000,0,0,0,0,0,0,0,0,0
0,330,4000,4000,0,0,0,0,0,0,0,0,0
0,331,4000,4000,0,0,0,0,0,0,0,0,0
0,332,4000,4000,0,0,0,0,0,0,0,0,0
0,333,4000,4000,0,0,0,0,0,0,0,0,0
0,334,4000,4000,0,0,0,0,0,0,0,0,0
0,335,4000,4000,0,0,0,0,0,0,0,0,0
0,336,4000,4000,0,0,0,0,0,0,0,0,0
0,337,4000,4000,0,0,0,0,0,0,0,0,0
0,338,4000,4000,0,0,0,0,0,0,0,0,0
0,339,4000,4000,0,0,0,0,0,0,0,0,0
0,340,4000,4000,0,0,0,0,0,0,0,0,0
0,341,4000,4000,0,0,0,0,0,0,0,0,0
0,342,4000,4000,0,0,0,0,0,0,0,0,0
0,343,4000,4000,0,0,0,0,0,0,0,0,0
0,344,4000,4000,0,0,0,0,0,0,0,0,0
0,345,4000,4000,0,0,0,0,0,0,0,0,0
0,346,4000,4000,0,0,0,0,0,0,0,0,0
0,347,4000,4000,0,0,0,0,0,0,0,0,0
0,348,4000,4000,0,0,0,0,0,0,0,0,0
0,349,4000,4000,0,0,0,0,0,0,0,0,0
0,350,4000,4000,0,0,0,0,0,0,0,0,0
0,351,4000,4000,0,0,0,0,0,0,0,0,0
0,352,4000,4000,0,0,0,0,0,0,0,0,0
0,353,4000,4000,0,0,0,0,0,0,0,0,0
0,354,4000,4000,0,0,0,0,0,0,0,0,0
0,355,4000,4000,0,0,0,0,0,0,0,0,0
0,356,4000,4000,0,0,0,0,0,0,0,0,0
0,357,4000,4000,0,0,0,0,0,0,0,0,0
0,358,4000,4000,0,0,0,0,0,0,0,0,0
0,359,4000,4000,0,0,0,0,0,0,0,0,0
0,360,4000,4000,0,0,0,0,0,0,0,0,0
0,361,4000,3996,1,0,0,1,0,2,0,0,0
0,362,4000,3972,9,2,0,6,1,3,2,5,0
0,363,4000,3950,11,5,0,10,4,4,5,11,0
0,364,4000,3911,20,8,0,19,8,8,10,16,0
0,365,4000,3859,31,13,0,35,10,15,16,21,0
0,366,4000,3800,46,23,0,46,12,21,25,27,0
0,367,4000,3739,63,28,0,57,23,25,32,33,0
0,368,4000,3664,82,39,0,72,31,30,39,43,0
0,369,4000,3584,105,49,0,85,43,35,46,53,0
0,370,4000,3510,125,62,0,99,48,40,55,61,0
0,371,4000,3427,149,69,0,120,53,44,61,77,0
0,372,4000,3338,177,82,0,137,60,50,65,91,0
0,373,4000,3236,202,96,0,158,71,62,74,101,0
0,374,4000,3156,217,101,0,176,75,68,88,119,0
0,375,4000,3067,248,111,0,194,78,71,96,135,0
0,376,4000,2974,273,124,0,210,83,80,105,151,0
0,377,4000,2884,291,138,0,229,91,88,110,169,0
0,378,4000,2803,309,148,0,244,99,95,117,185,0
0,379,4000,2721,325,159,0,259,106,105,126,199,0
0,380,4000,2616,353,177,0,279,112,107,137,219,0
0,381,4000,2541,374,189,0,293,117,110,145,231,0
0,382,4000,2465,388,200,0,303,122,114,154,254,0
0,383,4000,2382,401,210,0,320,131,112,162,282,0
0,384,4000,2303,414,225,0,339,139,116,168,296,0
0,385,4000,2218,435,235,0,356,145,124,177,310,0
0,386,4000,2147,446,246,0,367,146,131,187,330,0
0,387,4000,2087,459,251,0,380,150,133,196,344,0
0,388,4000,2028,463,256,0,389,153,142,206,363,0
0,389,4000,1988,470,265,0,392,159,139,212,375,0
0,390,4000,1934,482,274,0,400,164,139,219,388,0
0,391,4000,1868,491,288,0,409,166,140,230,408,0
0,392,4000,1833,493,298,0,418,169,128,237,424,0
0,393,4000,1789,499,305,0,423,175,132,243,434,0
0,394,4000,1746,505,315,0,427,178,134,251,444,0
0,395,4000,1703,508,322,0,436,181,133,255,462,0
0,396,4000,1678,511,326,0,439,183,138,256,469,0
0,397,4000,1636,514,335,0,446,186,139,262,482,0
0,398,4000,1591,516,345,0,447,189,148,266,498,0
0,399,4000,1567,517,352,0,449,193,141,270,511,0
0,400,4000,1538,519,357,0,451,194,148,273,520,0
0,401,4000,1520,520,363,0,452,195,143,277,530,0
0,402,4000,1502,521,369,0,451,196,139,278,544,0
0,403,4000,1481,522,373,0,451,196,143,283,551,0
0,404,4000,1468,522,376,0,455,198,136,287,558,0
0,405,4000,1466,522,374,0,453,197,135,290,563,0
0,406,4000,1458,522,373,0,453,197,136,292,569,0
0,407,4000,1449,522,379,0,452,197,133,297,571,0
0,408,4000,1448,522,374,0,455,194,126,299,582,0
0,409,4000,1443,522,372,0,452,194,128,302,587,0
0,410,4000,1422,522,363,0,453,195,141,304,600,0
0,411,4000,1422,522,358,0,450,195,140,305,608,0
0,412,4000,1429,523,351,0,443,195,136,305,618,0
0,413,4000,1426,523,346,0,442,194,143,308,618,0
0,414,4000,1422,523,349,0,437,194,147,308,620,0
0,415,4000,1418,523,345,0,438,194,147,309,626,0
0,416,4000,1427,523,338,0,438,193,139,309,633,0
0,417,4000,1429,523,327,0,438,193,139,309,642,0
0,418,4000,1431,523,319,0,438,194,139,310,646,0
0,419,4000,1429,523,314,0,437,196,136,311,654,0
0,420,4000,1435,523,302,0,435,196,141,314,654,0
0,421,4000,1436,523,296,0,436,196,143,312,658,0
0,422,4000,1439,523,288,0,437,197,145,315,656,0
0,423,4000,1442,523,283,0,432,199,147,318,656,0
0,424,4000,1449,523,270,0,430,200,148,322,658,0
0,425,4000,1428,523,275,0,435,200,156,324,659,0
0,426,4000,1424,523,270,0,436,199,156,325,667,0
0,427,4000,1418,523,273,0,436,200,155,327,668,0
0,428,4000,1406,523,274,0,438,200,161,328,670,0
0,429,4000,1402,523,269,0,440,200,162,331,673,0
0,430,4000,1403,523,269,0,443,199,157,338,668,0
0,431,4000,1397,523,261,0,442,197,167,339,674,0
0,432,4000,1384,523,259,0,448,196,170,341,679,0
0,433,4000,1371,523,257,0,449,196,178,344,682,0
0,434,4000,1363,523,251,0,447,197,184,348,687,0
0,435,4000,1360,523,249,0,452,198,179,350,689,0
0,436,4000,1345,523,252,0,451,198,188,354,689,0
0,437,4000,1332,523,251,0,455,201,187,357,694,0
0,438,4000,1333,523,245,0,456,199,185,359,700,0
0,439,4000,1334,523,243,0,453,199,184,361,703,0
0,440,4000,1333,523,244,0,455,198,190,360,697,0
0,441,4000,1321,523,241,0,459,198,198,363,697,0
0,442,4000,1317,523,243,0,453,199,204,367,694,0
0,443,4000,1327,523,240,0,452,201,192,369,696,0
0,444,4000,1327,523,238,0,452,202,193,371,694,0
0,445,4000,1315,523,243,0,452,205,191,374,697,0
0,446,4000,1305,523,243,0,452,209,193,376,699,0
0,447,4000,1310,523,244,0,452,208,189,378,696,0
0,448,4000,1295,523,243,0,454,209,193,383,700,0
0,449,4000,1303,523,243,0,455,210,189,382,695,0
0,450,4000,1284,523,249,0,457,211,197,386,693,0
0,451,4000,1290,523,253,0,462,211,185,387,689,0
0,452,4000,1304,523,255,0,460,210,169,388,691,0
0,453,4000,1307,523,251,0,461,209,170,390,689,0
0,454,4000,1314,523,247,0,462,208,167,391,688,0
0,455,4000,1318,523,246,0,463,206,164,394,686,0
0,456,4000,1312,523,246,0,463,207,165,397,687,0
0,457,4000,1303,523,249,0,463,206,175,398,683,0
0,458,4000,1290,523,254,0,464,206,183,400,680,0
0,459,4000,1289,523,258,0,466,206,180,400,678,0
0,460,4000,1286,523,256,0,466,208,179,406,676,0
0,461,4000,1284,523,252,0,465,209,185,410,672,0
0,462,4000,1292,523,252,0,466,208,173,412,674,0
0,463,4000,1272,523,253,0,466,208,187,415,676,0
0,464,4000,1267,523,254,0,467,207,194,413,675,0
0,465,4000,1276,523,243,0,466,209,194,414,675,0
0,466,4000,1269,523,249,0,468,208,192,416,675,0
0,467,4000,1273,523,244,0,463,210,195,417,675,0
0,468,4000,1269,523,246,0,463,208,198,415,678,0
0,469,4000,1271,523,250,0,459,208,199,416,674,0
0,470,4000,1251,523,251,0,458,207,206,422,682,0
0,471,4000,1257,523,248,0,459,206,199,423,685,0
0,472,4000,1273,523,243,0,457,206,191,424,683,0
0,473,4000,1267,523,243,0,453,207,192,426,689,0
0,474,4000,1253,523,243,0,458,207,196,426,694,0
0,475,4000,1235,523,245,0,457,207,210,427,696,0
0,476,4000,1234,523,245,0,452,208,217,426,695,0
0,477,4000,1243,523,242,0,452,207,214,429,690,0
0,478,4000,1245,523,241,0,447,207,221,429,687,0
0,479,4000,1228,523,242,0,445,207,235,429,691,0
0,480,4000,1222,523,241,0,444,207,244,429,690,0
0,481,4000,1221,523,243,0,447,206,239,430,691,0
0,482,4000,1243,523,240,0,441,204,235,429,685,0
0,483,4000,1239,523,243,0,440,207,233,427,688,0
0,484,4000,1244,523,241,0,443,207,227,429,686,0
0,485,4000,1247,523,241,0,442,206,228,431,682,0
0,486,4000,1253,523,237,0,442,207,220,432,686,0
0,487,4000,1247,523,233,0,443,208,225,431,690,0
0,488,4000,1259,523,233,0,440,207,219,431,688,0
0,489,4000,1263,523,230,0,439,207,223,431,684,0
0,490,4000,1269,523,223,0,440,205,224,433,683,0
0,491,4000,1266,523,221,0,438,204,232,435,681,0
0,492,4000,1261,523,217,0,438,202,243,437,679,0
0,493,4000,1262,523,220,0,437,204,238,433,683,0
0,494,4000,1248,523,222,0,437,207,247,434,682,0
0,495,4000,1261,523,220,0,436,206,245,433,676,0
